views,comments,AFRAID,AMUSED,ANGRY,ANNOYED,DONT_CARE,HAPPY,INSPIRED,SAD
811778,56,0.086072502,0.117694338,0.114739299,0.138103542,0.135026975,0.10557875,0.199744022,0.103040572
841128,102,0.11182435,0.111704007,0.128496288,0.129863402,0.121617464,0.107846986,0.176508785,0.112138718
3346345,211,0.075129711,0.12290935,0.100194847,0.131523715,0.143059619,0.117993603,0.214374733,0.094814423
6141140,554,0.096333116,0.115644908,0.112069317,0.130886449,0.132299563,0.108073998,0.195253003,0.109439646
736224,198,0.117849393,0.122750068,0.120358691,0.12418015,0.115271934,0.095701835,0.191922984,0.111964946
731620,108,0.10573703,0.117742668,0.117124054,0.130520511,0.127315083,0.107320407,0.183130634,0.111109613
1217317,458,0.118347125,0.11409501,0.132428982,0.131152145,0.121584377,0.101734819,0.169625505,0.111032038
669088,48,0.091340328,0.124819259,0.108261542,0.131301581,0.139106976,0.112290265,0.192520809,0.100359238
729428,165,0.109171074,0.11877289,0.121624918,0.136349662,0.126145017,0.107441559,0.174607668,0.105887212
729993,45,0.083915216,0.135152206,0.108342935,0.129259986,0.129624864,0.111064975,0.206471455,0.096168362
990712,197,0.104745889,0.132252162,0.109734036,0.130413625,0.123670066,0.103537859,0.188933468,0.106712896
509747,138,0.104934677,0.108576724,0.118577201,0.134638192,0.127348691,0.108930664,0.189633806,0.107360044
850833,89,0.097845555,0.124357666,0.119889947,0.137961427,0.128517057,0.108054602,0.17993055,0.103443197
2623011,140,0.09688247,0.122211305,0.112236623,0.134293419,0.132746751,0.111493814,0.187418307,0.102717311
2468887,277,0.087529541,0.130702954,0.107840823,0.130835756,0.136300123,0.112936549,0.195527991,0.098326263
1184933,66,0.091779288,0.123922479,0.112039178,0.134768984,0.137429293,0.109607926,0.1914027,0.099050152
585351,67,0.10182523,0.117421764,0.117574602,0.13380673,0.125719184,0.110515724,0.189820094,0.103316671
721266,203,0.115351523,0.109618725,0.13161323,0.132526394,0.122166894,0.10391046,0.174413019,0.110399755
1619108,227,0.105783946,0.114127298,0.13122979,0.138244407,0.132272222,0.104675855,0.168165879,0.105500603
1191702,135,0.0828411,0.124176523,0.113675122,0.133457372,0.143144327,0.105672928,0.196565264,0.100467363
4039820,404,0.097782028,0.121418781,0.108487916,0.12424209,0.131540871,0.1122945,0.1972589,0.106974913
863507,131,0.098502479,0.126243009,0.11414252,0.134039486,0.126970765,0.110797822,0.187448305,0.101855613
687263,89,0.103270342,0.113629855,0.109073312,0.126130936,0.12866982,0.108949638,0.194685104,0.115590992
1423930,463,0.1014785,0.116440757,0.134682825,0.143755492,0.128660386,0.10012945,0.170762354,0.104090236
1112964,168,0.088576959,0.113971509,0.112308417,0.128916523,0.129914001,0.113424662,0.207558045,0.105329884
2302206,473,0.093521639,0.114170483,0.119650697,0.132684964,0.125263925,0.107320198,0.202691141,0.104696954
767285,64,0.105319287,0.110608579,0.124326002,0.128066335,0.12693246,0.103362977,0.178917091,0.122467269
3600582,117,0.081581944,0.129435734,0.108115526,0.134090508,0.138980421,0.112188668,0.201616777,0.093990421
1145261,203,0.112819249,0.104648152,0.131620469,0.133411149,0.120576487,0.099009335,0.181657294,0.116257864
3167353,466,0.100411042,0.118585152,0.119277866,0.134908984,0.127117517,0.102114649,0.190486523,0.107098268
1065331,231,0.119943005,0.114784339,0.11532766,0.128062424,0.124142549,0.107301758,0.181318019,0.109120244
1206351,203,0.098256541,0.115633182,0.117228448,0.131055168,0.126775139,0.107875393,0.194293657,0.108882473
1356163,223,0.089150856,0.120892621,0.117708476,0.135693684,0.140779963,0.11225419,0.186592853,0.096927358
2586606,526,0.106698567,0.106870842,0.129189238,0.128217571,0.120040776,0.098629808,0.179760604,0.130592593
582161,75,0.096166449,0.119134868,0.123471165,0.142299786,0.130503909,0.105623656,0.181581114,0.101219053
640604,170,0.104337711,0.111177092,0.127722138,0.14091763,0.12475878,0.101694509,0.18470387,0.10468827
805880,82,0.117387981,0.101187072,0.123564667,0.131245321,0.11932223,0.102820362,0.180980379,0.123491989
10167161,439,0.103584049,0.115695007,0.127361258,0.137016334,0.125319704,0.099200085,0.179432336,0.112391225
1024653,91,0.095534531,0.118669173,0.114452473,0.133062677,0.135348286,0.106413535,0.190551545,0.105967779
1952381,98,0.090840132,0.126208507,0.117052341,0.131684574,0.133286172,0.106210457,0.187986323,0.106731494
754755,63,0.101960085,0.116724643,0.124247979,0.13812299,0.132518898,0.109308703,0.169768092,0.107348609
856136,78,0.112622896,0.11844737,0.123250662,0.13226371,0.122466986,0.106355779,0.180950568,0.103642029
464213,49,0.103684943,0.120848506,0.114813018,0.129922886,0.123981155,0.105678887,0.19215407,0.108916536
809361,109,0.114591106,0.11279245,0.124761028,0.132298203,0.115720342,0.104669874,0.184532089,0.110634909
1052980,159,0.103889143,0.114054088,0.118813977,0.130437645,0.127665331,0.109980711,0.186086904,0.109072201
1050633,169,0.102886233,0.114107287,0.139588291,0.137537776,0.124128736,0.100272534,0.168026986,0.113452156
933277,96,0.116806532,0.105593818,0.122037147,0.129031644,0.117097438,0.098973279,0.187333928,0.123126214
1362071,455,0.094994505,0.111865744,0.121512602,0.135166382,0.13398807,0.103052067,0.187496402,0.111924228
832831,96,0.118475236,0.125460973,0.114552137,0.130811149,0.121138487,0.100843172,0.180232795,0.108486051
891589,82,0.087833924,0.122196041,0.110536595,0.131543134,0.133108323,0.109318205,0.201973091,0.103490687
516355,78,0.097771174,0.107642408,0.125366867,0.138628944,0.127359894,0.109322276,0.191442853,0.102465584
1471114,211,0.107194193,0.115885781,0.120882877,0.129181807,0.123512973,0.107298926,0.185026509,0.111016934
2246203,165,0.105095208,0.121497907,0.116733102,0.132728842,0.124445403,0.102287206,0.188473031,0.1087393
1225395,128,0.100252479,0.113832843,0.11531991,0.130842005,0.126756786,0.108142434,0.193725374,0.11112817
1337967,94,0.104693879,0.118971869,0.117371185,0.130478205,0.132685349,0.105993768,0.180780799,0.109024947
587181,91,0.106489199,0.107322325,0.133398958,0.136767556,0.125052773,0.104223746,0.173982927,0.112762517
924318,81,0.094258973,0.118762682,0.114844635,0.129895786,0.132920073,0.104317292,0.188438078,0.116562481
1239316,169,0.094161707,0.120288741,0.115694568,0.136160024,0.135605161,0.107783412,0.190099073,0.100207315
956324,260,0.097138248,0.116906124,0.115538249,0.136493331,0.130979444,0.108288024,0.192046904,0.102609676
693628,45,0.105012945,0.122627941,0.116433527,0.132021734,0.127804437,0.103906679,0.187379663,0.104813074
1245095,202,0.097310727,0.117515737,0.125700654,0.142167789,0.129895806,0.105723761,0.181162114,0.100523411
2228138,380,0.112208186,0.116700944,0.135507236,0.140087577,0.121203054,0.100233239,0.166340473,0.107719292
1024326,87,0.110803515,0.114364988,0.129011069,0.128894775,0.123498692,0.100742313,0.176176949,0.116507699
661530,40,0.106629014,0.114219361,0.122423267,0.135563181,0.126313432,0.106658586,0.178921609,0.109271551
1030762,122,0.128248064,0.098549483,0.124931419,0.12885527,0.113421873,0.105251505,0.177189055,0.12355333
43155405,2290,0.099429225,0.1154789,0.122514203,0.137887095,0.129209414,0.102296927,0.186841408,0.106342828
1038897,125,0.093503737,0.11984208,0.105641468,0.127617058,0.132636724,0.108940357,0.199980248,0.111838329
788255,179,0.10589971,0.109214958,0.128860811,0.134563835,0.127858844,0.103646195,0.18243257,0.107523077
983172,94,0.094503565,0.119288761,0.115300161,0.131455131,0.12750734,0.108968226,0.198195568,0.104781249
625454,31,0.09104512,0.123292868,0.111488232,0.130821739,0.131188452,0.1092504,0.197831043,0.105082145
943919,46,0.098284193,0.117084146,0.124733728,0.136370805,0.130894492,0.110265023,0.179557828,0.102809785
1045703,62,0.090845335,0.123994198,0.111235797,0.132094263,0.137236406,0.107090525,0.196551156,0.100952321
2352202,225,0.092754282,0.126796,0.110679012,0.131899459,0.134596103,0.101580356,0.192527854,0.109166935
2106788,350,0.098999898,0.122497684,0.112001466,0.130671362,0.125099306,0.106248003,0.204263589,0.100218692
725173,32,0.09407372,0.119460359,0.119424511,0.130783857,0.128262311,0.108341828,0.194847146,0.104806269
1495331,150,0.095897814,0.113852374,0.119886219,0.135175761,0.129359525,0.10353806,0.192224182,0.110066066
539219,92,0.112239442,0.117913977,0.117366237,0.132297075,0.124307052,0.101807985,0.187210228,0.106858002
1272319,119,0.094610288,0.122051763,0.116033797,0.134774243,0.1274421,0.105621742,0.197222502,0.102243566
932024,127,0.101762154,0.112288073,0.138045432,0.141532357,0.124811845,0.103752562,0.172998836,0.104808741
695153,111,0.092522772,0.124810943,0.11275723,0.137067404,0.142308163,0.113293494,0.177663615,0.09957638
813261,115,0.1055832,0.116055652,0.118826952,0.138578566,0.128924337,0.105589491,0.181099179,0.105342623
692434,102,0.101283973,0.119161487,0.129619517,0.13830957,0.128163359,0.096699068,0.180298972,0.106464054
720465,141,0.091757071,0.113135077,0.125492409,0.131844463,0.13059812,0.100699062,0.18961071,0.116863087
1171568,151,0.107201496,0.124335144,0.115765782,0.130770401,0.128296832,0.110670366,0.176583779,0.106376201
1965808,109,0.095602213,0.127758,0.107093399,0.132448409,0.14031792,0.113532743,0.183567916,0.0996794
852344,361,0.103165088,0.111735562,0.133502205,0.13975684,0.119967446,0.099621402,0.18208466,0.110166798
488481,58,0.099113042,0.10130943,0.131083615,0.138431551,0.119276957,0.109161231,0.191430716,0.110193458
472121,79,0.121101378,0.128709531,0.114291856,0.122325424,0.120755188,0.100652232,0.183138406,0.109025985
714578,77,0.095485316,0.118272594,0.110407643,0.128898891,0.130993866,0.108536481,0.1978767,0.109528508
1123786,169,0.085965945,0.126182793,0.107499171,0.131455395,0.130599903,0.106362181,0.211395631,0.10053898
2723934,300,0.095716606,0.117566343,0.110791297,0.133765896,0.131485293,0.101748152,0.207637572,0.101288841
485501,105,0.106335208,0.101011482,0.127336262,0.128749297,0.120078281,0.102113426,0.18809866,0.126277385
1022799,44,0.110880478,0.131934139,0.10778865,0.119404315,0.125242844,0.104927067,0.195073753,0.104748754
803292,69,0.102185462,0.103483407,0.12785371,0.130413373,0.12108247,0.09925773,0.197349013,0.118374835
1198585,107,0.095377692,0.122847638,0.122160777,0.137932972,0.132173975,0.101824494,0.183316586,0.104365867
1776779,76,0.092290069,0.117733641,0.113382881,0.128744203,0.131936227,0.108001405,0.197426531,0.110485043
1115222,170,0.093580341,0.115337065,0.128980439,0.134048849,0.12862579,0.106527046,0.183190476,0.109709994
1909462,197,0.089293693,0.11545814,0.12031479,0.135067042,0.136890545,0.104351364,0.191629517,0.10699491
766305,82,0.091341558,0.12339065,0.11233019,0.131853532,0.135018974,0.112791626,0.197700492,0.095572978
674288,41,0.094309278,0.117942459,0.110034359,0.129703539,0.135647966,0.113277102,0.192764567,0.106320729
4682458,309,0.0960089,0.127550573,0.110758856,0.13202088,0.130355925,0.110453856,0.190616707,0.102234302
1004016,136,0.103381264,0.113773237,0.113595054,0.130098101,0.130012944,0.111401702,0.190189478,0.107548219
1798001,87,0.058822021,0.125285659,0.081732308,0.123053074,0.168998561,0.126612726,0.217960868,0.097534783
3658158,667,0.097021631,0.116749731,0.108297907,0.13046644,0.137531765,0.109112111,0.196816248,0.104004168
4922118,782,0.095511041,0.112283002,0.111817322,0.127568776,0.130839655,0.10387887,0.204048369,0.114052964
2829484,329,0.097572922,0.110961376,0.122031677,0.129979967,0.124440493,0.106678484,0.198669187,0.109665894
1194938,221,0.100324689,0.113564494,0.127860788,0.143604917,0.124236994,0.10518623,0.175506707,0.109715182
1367089,342,0.102224215,0.110272207,0.116201728,0.128095186,0.129000699,0.104770526,0.188653673,0.120781766
926948,74,0.12703355,0.114083469,0.12413162,0.124996693,0.11889923,0.098942235,0.171919301,0.119993902
2324212,183,0.087832047,0.121156668,0.11127927,0.129587211,0.130053075,0.114847212,0.207668599,0.097575918
660569,238,0.117351828,0.103670397,0.13795898,0.134845559,0.117635534,0.097450304,0.173975569,0.11711183
1594495,129,0.104644395,0.116660569,0.116446254,0.129076065,0.131020863,0.105507016,0.186374332,0.110270505
1233545,102,0.090625335,0.117808597,0.121962212,0.134192477,0.13278894,0.109763983,0.188290791,0.104567665
1063880,145,0.11947523,0.125548789,0.107723314,0.130638747,0.126064015,0.102447253,0.187916131,0.100186522
1120276,84,0.088876054,0.117577543,0.121242525,0.130699355,0.132755968,0.107900276,0.192289405,0.108658875
389194,94,0.118703255,0.115824876,0.12349253,0.139160203,0.127595106,0.10737011,0.159775393,0.108078528
1229150,107,0.106114934,0.117905158,0.120531774,0.134969573,0.128484834,0.105703548,0.175971356,0.110318823
8105311,200,0.097302357,0.116400405,0.118463407,0.136296036,0.136054519,0.101965523,0.181408124,0.112109629
1003863,72,0.104733098,0.129463056,0.114061898,0.127650971,0.126178529,0.108023158,0.180002441,0.10988685
1778739,112,0.102113129,0.115764477,0.113711237,0.131503307,0.129125241,0.105354173,0.190951604,0.111476834
917877,82,0.092484458,0.121787222,0.118021866,0.135482187,0.132358156,0.109364633,0.187010811,0.103490666
1200277,183,0.102805407,0.135374601,0.116544949,0.132654058,0.127014915,0.100954936,0.180423436,0.104227699
1405909,75,0.089851061,0.111899663,0.118871321,0.131546035,0.135617211,0.106212354,0.19189374,0.114108615
783528,215,0.108012161,0.111863278,0.128290217,0.140662386,0.127064957,0.104142757,0.172470633,0.107493611
2033797,810,0.095951461,0.11410914,0.122030867,0.133505304,0.135915341,0.101470982,0.180703734,0.116313171
1951290,200,0.113660104,0.115816937,0.118956351,0.126600509,0.121631565,0.099506084,0.185564512,0.118263937
943968,311,0.134791302,0.112819989,0.11493811,0.124037553,0.123080833,0.099817049,0.172598061,0.117917103
724773,56,0.093869218,0.1219903,0.109119183,0.130372224,0.135490009,0.11268067,0.196409001,0.100069394
606994,226,0.105455608,0.111450772,0.127025353,0.136512064,0.128157002,0.102703777,0.17821616,0.110479266
2052286,197,0.09287034,0.112999729,0.11273191,0.133428816,0.130826108,0.105122044,0.210394056,0.101626996
879676,134,0.08330175,0.120555438,0.11069357,0.130774742,0.135798691,0.110438043,0.203667477,0.104770289
478878,54,0.113370612,0.108343187,0.13586008,0.141828148,0.117728363,0.104617198,0.175022259,0.103230153
8033595,366,0.087339834,0.118656026,0.110191508,0.132794275,0.131368665,0.102518062,0.20838964,0.10874199
815594,127,0.084492422,0.115222976,0.122706249,0.132347891,0.136641663,0.105220733,0.196539583,0.106828483
1164723,169,0.106214083,0.124567321,0.115717331,0.131308458,0.124673725,0.104359814,0.193381896,0.099777372
19787465,846,0.08427338,0.120772825,0.11282376,0.133598287,0.146841339,0.106715514,0.192566157,0.102408737
1042284,93,0.115470407,0.118333123,0.112688503,0.144997604,0.119721399,0.10327327,0.171829743,0.113685952
4146987,659,0.086514236,0.122099076,0.113787989,0.132394529,0.141498938,0.108501169,0.190609538,0.104594525
939074,120,0.102916107,0.104513618,0.126582392,0.130495005,0.123631341,0.099551718,0.186541904,0.125767915
1485801,818,0.090738559,0.111263487,0.120561188,0.133622724,0.128737363,0.104794576,0.198547652,0.111734451
497489,73,0.09506466,0.114013889,0.121204497,0.135286928,0.128502282,0.106971532,0.195336889,0.103619324
3846779,800,0.09735868,0.108601595,0.131928588,0.134305412,0.130705509,0.099573443,0.180279714,0.117247059
1058852,144,0.10594498,0.108254936,0.127261321,0.139035632,0.127099685,0.111164622,0.172952792,0.108286031
1725064,143,0.086608997,0.120149655,0.113570171,0.135294937,0.131946258,0.11068777,0.206247317,0.095494894
2679698,411,0.09566945,0.116317166,0.121818228,0.137240412,0.131902467,0.103067573,0.1864873,0.107497405
1412688,103,0.11689296,0.106504154,0.123411439,0.129201819,0.120496055,0.10587199,0.181944465,0.115677118
525297,93,0.102282383,0.102042718,0.136467681,0.141419126,0.116270175,0.09848985,0.193502303,0.109525765
1489438,312,0.122343009,0.122451228,0.113949969,0.12989953,0.120606009,0.098468828,0.188626671,0.103654756
1666552,249,0.089844853,0.119316505,0.111787733,0.135096047,0.136690176,0.106229549,0.195974541,0.105060597
987709,210,0.10928545,0.132670235,0.114560943,0.125604122,0.123013062,0.108576299,0.181143291,0.105146597
595537,99,0.095984885,0.113227906,0.130622266,0.136720199,0.127347127,0.103515796,0.179985842,0.112595979
932561,166,0.096603292,0.106970482,0.123823741,0.128483369,0.129259626,0.100841849,0.195320111,0.118697531
984382,122,0.104361144,0.114631723,0.110417533,0.132762796,0.125758452,0.117046926,0.184118086,0.110903339
2533881,301,0.108997202,0.118829013,0.121322465,0.134946332,0.127660412,0.105593206,0.181758179,0.100893192
10524043,473,0.090436976,0.121054017,0.115688757,0.134883947,0.134284422,0.105003973,0.194997894,0.103650015
1841716,158,0.08032745,0.121466484,0.111373225,0.132908612,0.137618462,0.10901163,0.20322088,0.104073258
1229865,206,0.104994603,0.129530242,0.112789957,0.126914835,0.125854112,0.105992717,0.186576432,0.107347101
1642461,342,0.1053959,0.120535377,0.118857069,0.134726851,0.126900893,0.104471725,0.18214026,0.106971924
824898,162,0.098615306,0.107361983,0.140452523,0.146178653,0.125159784,0.103185516,0.174670772,0.104375462
699088,145,0.098259278,0.109126575,0.118838638,0.13294889,0.124018439,0.110728877,0.20206885,0.104010454
1555722,137,0.104302756,0.143333707,0.106304783,0.127580467,0.123454456,0.10748758,0.185392755,0.102143496
1403668,117,0.093828555,0.112413349,0.122136467,0.136042824,0.130656474,0.104852906,0.188329961,0.111739463
1193896,129,0.054715411,0.119795275,0.071489156,0.082380701,0.284594708,0.100507233,0.179445278,0.107072239
2895821,548,0.100261366,0.115338122,0.120973034,0.133818594,0.128649376,0.103753709,0.189265571,0.107940227
745252,279,0.108662497,0.108754268,0.1239534,0.137794691,0.124804687,0.108195252,0.178203656,0.109631549
9006600,838,0.087789946,0.119621006,0.115808917,0.132527465,0.137717979,0.109102604,0.18924035,0.108191732
4191678,1586,0.12655983,0.106683474,0.126633949,0.126420498,0.114676463,0.100620299,0.17480813,0.123597358
3773245,205,0.107405149,0.126299383,0.119541948,0.126420345,0.128185949,0.105085791,0.177516361,0.109545073
3005687,1413,0.095545704,0.111842373,0.124070923,0.131825912,0.129115621,0.105676248,0.192302047,0.109621171
2460131,208,0.091636306,0.107370909,0.12208512,0.130432919,0.132989574,0.102977318,0.196558636,0.115949219
5316753,720,0.090609984,0.118286195,0.119798022,0.133365277,0.130708243,0.101697896,0.192890535,0.112643848
4259204,1451,0.099274376,0.110910916,0.118743648,0.13476056,0.127529467,0.10801151,0.191542281,0.109227242
1342510,212,0.112779774,0.131013556,0.114021968,0.129149878,0.118050208,0.10212206,0.182573833,0.110288723
1939539,400,0.10884934,0.125171127,0.115117038,0.125242111,0.120156409,0.103946318,0.183442542,0.118075114
1648677,361,0.100830768,0.111401857,0.120447639,0.131569032,0.128301569,0.106982882,0.192666618,0.107799635
1058569,135,0.098794722,0.126827361,0.112807187,0.131951341,0.128891654,0.109402794,0.192814855,0.098510087
1265177,172,0.104572881,0.116128791,0.129630955,0.142470501,0.125431182,0.101784787,0.175417352,0.104563552
4564213,417,0.1047089,0.116069001,0.120078332,0.136510841,0.127738869,0.108910718,0.181591716,0.104391624
9551344,902,0.10761973,0.105119849,0.135032476,0.134368108,0.121118851,0.097919711,0.175488123,0.123333153
796884,156,0.110683505,0.118432878,0.11606799,0.129504311,0.123887375,0.105659203,0.186067074,0.109697664
1005088,208,0.095624718,0.125749755,0.103051503,0.124647166,0.135048303,0.111728297,0.192527774,0.111622484
955827,91,0.110313375,0.123713026,0.115931452,0.124404171,0.125355394,0.101961501,0.193535375,0.104785706
1539504,328,0.122637567,0.119324838,0.116410772,0.125668292,0.119421969,0.10305257,0.179630771,0.113853222
2025005,246,0.103110481,0.116073235,0.117705683,0.125774278,0.125947375,0.106370307,0.186569867,0.118448775
1342712,80,0.10072502,0.128672572,0.115777237,0.131744567,0.131012324,0.106211412,0.182189346,0.103667521
1306390,140,0.104452551,0.125043764,0.116537422,0.129375024,0.129879527,0.10503768,0.180657951,0.109016081
1683410,307,0.116057291,0.116071717,0.12083562,0.130925476,0.12219116,0.106543489,0.177361527,0.110013721
1443340,728,0.106312964,0.108582027,0.134908687,0.142295916,0.122680743,0.103600647,0.177875076,0.103743941
2449740,208,0.106678018,0.119301297,0.117982044,0.13035173,0.123801668,0.11161694,0.191535063,0.09873324
1135004,187,0.094209749,0.121711247,0.112229969,0.134266533,0.135368633,0.107511368,0.191703131,0.102999368
911601,102,0.094254848,0.109233181,0.115662031,0.133138844,0.12979121,0.105333282,0.207767121,0.104819482
1118006,183,0.086060849,0.134966704,0.108719433,0.129320226,0.141332663,0.112675921,0.192789089,0.094135114
5319077,347,0.097004767,0.115286832,0.122760565,0.13489562,0.127527742,0.10409587,0.189783024,0.108645581
836699,129,0.109383155,0.112649243,0.11686591,0.130968834,0.128868523,0.104535923,0.186649427,0.110078985
1203901,210,0.106805252,0.116245118,0.123470363,0.134438355,0.122754665,0.102469603,0.188883454,0.10493319
1624716,167,0.112116652,0.116302931,0.122055334,0.130575231,0.122669704,0.099342586,0.179634382,0.11730318
1188149,264,0.123396614,0.116562412,0.114105098,0.130451084,0.120000019,0.096074994,0.18368592,0.11572386
1341106,225,0.103335745,0.111532647,0.125447889,0.131833582,0.126935273,0.100416797,0.173567766,0.126930301
1303148,282,0.121078637,0.12789325,0.112478868,0.12577845,0.117648318,0.098494473,0.182851206,0.113776798
7373875,219,0.084262953,0.112321294,0.105041451,0.130240116,0.141687087,0.113193463,0.210710023,0.102543612
2162439,388,0.089618438,0.121401971,0.118633821,0.138516975,0.131018628,0.104151305,0.197535196,0.099123664
1091988,200,0.113466636,0.113002487,0.116300834,0.13103489,0.126643739,0.110671934,0.173854446,0.115025034
1200139,235,0.097889537,0.119441512,0.111195145,0.130842851,0.130695995,0.114202938,0.193472305,0.102259717
814568,159,0.102995039,0.117184452,0.117728426,0.13250497,0.131793595,0.10458868,0.180254685,0.112950154
4843480,323,0.095056621,0.124292386,0.117200067,0.137560736,0.136659707,0.112683383,0.176813673,0.099733427
2735769,194,0.10302066,0.117182249,0.115424647,0.134521628,0.129195115,0.104773391,0.190333116,0.105549195
1546610,473,0.136423337,0.110451077,0.116896588,0.123886661,0.122383845,0.106339421,0.173463359,0.110155712
1593382,126,0.106085986,0.108725514,0.126288906,0.124910298,0.123707019,0.104080638,0.184566089,0.121635551
1567528,146,0.088096032,0.122385518,0.105577381,0.136160942,0.146593124,0.106994449,0.185622933,0.108569621
7469445,632,0.086006601,0.111803751,0.114885347,0.134915629,0.132014199,0.103192154,0.208243135,0.108939184
407419,148,0.102260477,0.106639648,0.125653696,0.141117256,0.125049934,0.107667821,0.181916359,0.109694809
3062980,440,0.09974079,0.11467292,0.11687774,0.126960803,0.131896261,0.102813218,0.190146859,0.11689141
2206204,405,0.088480332,0.109534534,0.114055889,0.135077436,0.1267373,0.111078532,0.212808271,0.102227705
2592925,149,0.089659453,0.116969368,0.11752977,0.134383444,0.126913907,0.105511817,0.203585325,0.105446915
1059278,120,0.092949049,0.104221137,0.126872811,0.137300621,0.124172781,0.10579213,0.19690399,0.11178748
1188177,62,0.097121865,0.106434164,0.131361608,0.135461712,0.121770802,0.101003096,0.195803163,0.11104359
1786965,321,0.092712269,0.113482709,0.11927499,0.134546302,0.12965682,0.105394225,0.196584712,0.108347972
12039978,659,0.09141272,0.109032688,0.108511677,0.131076868,0.125556282,0.108452689,0.222074482,0.103882595
6657858,634,0.096603508,0.11097025,0.117317072,0.133690892,0.124376126,0.105660357,0.205246204,0.106135591
8958850,937,0.093547574,0.116101162,0.117127647,0.134384436,0.133826975,0.103211283,0.1935377,0.108263222
1114173,128,0.100591509,0.114757416,0.12197816,0.140513101,0.126530246,0.104810264,0.192017879,0.098801425
1304597,97,0.099222693,0.116382178,0.123386346,0.136416966,0.126926148,0.104779654,0.181804687,0.111081327
1319453,145,0.092749951,0.126479941,0.110371853,0.12878958,0.133763291,0.108718896,0.19508428,0.104042208
2026001,339,0.094313737,0.12003882,0.115363039,0.134432053,0.134119363,0.108494398,0.190471605,0.102766986
1533054,475,0.102095474,0.108044088,0.122203137,0.131803813,0.125100363,0.103602187,0.193174231,0.113976707
2155416,172,0.09080881,0.118489529,0.111809983,0.130814119,0.129626974,0.108372519,0.205844901,0.104233166
1467971,239,0.10248389,0.109450632,0.12364018,0.130273855,0.130728474,0.10244817,0.184787221,0.116187577
1422767,180,0.096565798,0.115949845,0.118046662,0.133608365,0.129136986,0.1103269,0.193827567,0.102537877
2715019,276,0.085783236,0.113470998,0.105305663,0.130156817,0.134504598,0.112506095,0.2131606,0.105111993
934335,118,0.084657312,0.124607501,0.112326067,0.13478479,0.13613878,0.113649141,0.19584707,0.097989339
1625776,921,0.094042419,0.110563032,0.13207478,0.139721007,0.126280128,0.099059712,0.188607006,0.109651916
948509,146,0.116941066,0.129355256,0.118141085,0.123377626,0.114768601,0.100224649,0.17862248,0.118569237
3158067,404,0.082002472,0.119994117,0.11320958,0.131616918,0.131964047,0.107062474,0.212206233,0.10194416
4032150,489,0.096091134,0.110129826,0.12258079,0.134283188,0.128378342,0.099376581,0.195266624,0.113893517
1089949,127,0.104564773,0.110957952,0.124144842,0.133960226,0.125327786,0.108308943,0.184773403,0.107962074
1421509,149,0.10080042,0.110339215,0.133300365,0.13637045,0.126256621,0.102955207,0.178906102,0.11107162
1164684,103,0.096918689,0.11991058,0.123386437,0.129260385,0.127810586,0.10860276,0.181459343,0.112651219
948840,110,0.082422168,0.124004358,0.10551173,0.135216012,0.141155678,0.113066764,0.200287155,0.098336136
2102608,354,0.097688321,0.117230347,0.115364704,0.135700859,0.130083251,0.106913834,0.191491319,0.105527366
10281817,309,0.100142471,0.119427056,0.115031617,0.13242567,0.1371361,0.118384103,0.176206509,0.101246474
741720,280,0.109455827,0.107450445,0.127844815,0.140270262,0.123084488,0.102669576,0.182825439,0.106399147
1908577,154,0.127373551,0.111341473,0.13364737,0.133919781,0.119927071,0.101622293,0.16598143,0.106187032
1492163,339,0.100931311,0.109451027,0.14385003,0.143075448,0.125173986,0.098228669,0.16943228,0.10985725
1361404,161,0.121767395,0.114667482,0.115708524,0.128995136,0.12643196,0.109286339,0.17452842,0.108614742
630822,114,0.104160743,0.121731962,0.119138666,0.132439109,0.126460453,0.109581947,0.183984096,0.102503026
2140135,311,0.096738285,0.10713482,0.118481744,0.127813142,0.128574137,0.102184746,0.195330071,0.123743054
1330614,108,0.110355913,0.108205801,0.124435364,0.13180369,0.123319817,0.102454399,0.180948966,0.11847605
1608679,139,0.12577884,0.11724995,0.114408117,0.118379011,0.121823512,0.104646585,0.180745676,0.116968308
1361374,441,0.100169324,0.108756935,0.134051271,0.141526035,0.123041224,0.09745895,0.187733486,0.107262775
2459753,1000,0.120880084,0.118803578,0.118546682,0.130832284,0.120406728,0.096378248,0.186017419,0.108134976
1168185,63,0.087615855,0.135503357,0.113417144,0.136666793,0.138475854,0.10522631,0.182355795,0.100738891
554360,109,0.107617259,0.128186173,0.115810429,0.122433873,0.12590025,0.102194645,0.181118643,0.116738728
1351691,223,0.096365937,0.123293418,0.115893367,0.133706651,0.12676776,0.106203967,0.191470215,0.106298685
2449736,1640,0.106540389,0.110743869,0.128955208,0.142348297,0.126099066,0.104183293,0.176047497,0.105082381
687669,85,0.105541911,0.114958269,0.123630592,0.13353953,0.125769425,0.105942193,0.183919772,0.106698309
1772635,206,0.096037489,0.130211482,0.107408693,0.124171987,0.138723825,0.113022266,0.19501619,0.095408068
5199008,129,0.083668882,0.127903045,0.104860399,0.131096588,0.141126209,0.114121216,0.190407264,0.106816397
1570996,258,0.108241359,0.106835612,0.14049943,0.139169098,0.123390846,0.102984764,0.168478335,0.110400556
1207550,308,0.111344944,0.108822379,0.121465981,0.126177158,0.12267184,0.105275547,0.187845804,0.116396347
